repo_url,owner,repo_name,full_name,description,homepage,language,stars,watchers,forks_count,open_issues,size_kb,default_branch,is_fork,is_archived,is_template,has_wiki,has_pages,has_discussions,license,created_at,updated_at,pushed_at,topics,network_count,parent_repo,source_repo,contributor_count,total_commits,commits_last_year,owner_commits_year,recent_weekly_commit_avg,languages_count,primary_language_pct,total_code_bytes,languages_detail,release_count,latest_release_date,has_releases,branch_count,tag_count,dependency_count,dev_dependency_count,dep_files_found,dep_ecosystems,dep_ecosystem_count,total_files,total_dirs,tree_depth,has_ci_cd,has_dockerfile,has_docs,has_tests,has_examples,has_benchmarks,readme_size,src_file_count,test_file_count,config_file_count,desc_fork_wrapper_signals,desc_originality_signals,desc_length,health_percentage,has_code_of_conduct,has_contributing,has_issue_template,has_pull_request_template,age_days,days_since_push,fork_to_star_ratio,deps_per_src_file,deps_per_1k_loc,src_to_total_file_ratio,commits_per_contributor,stars_per_contributor,code_bytes_per_dep,commits_per_age_day
https://github.com/argotorg/solidity,argotorg,solidity,argotorg/solidity,"Solidity, the Smart Contract Programming Language",https://soliditylang.org,C++,25581,719,6099,702,81913,develop,False,False,False,True,False,False,GPL-3.0,2015-08-17T12:27:26Z,2026-03-13T01:26:01Z,2026-03-13T13:19:06Z,"blockchain,cpp,ethereum,hacktoberfest,language,programming-language,smartcontracts,solidity",6099,,,350,26002,580,0,11.75,12,53.5,14037327,"{""C++"": 7504652, ""Solidity"": 4429765, ""Yul"": 1259568, ""Python"": 335897, ""Shell"": 291284, ""CMake"": 80907, ""C"": 74643, ""Dockerfile"": 23057, ""JavaScript"": 17276, ""Assembly"": 13573, ""Java"": 3537, ""PowerShell"": 3168}",100,2026-03-11T06:25:38Z,True,100,100,0,0,CMakeLists.txt,cmake,1,11553,1169,7,True,True,True,True,False,True,4166,629,7628,836,0,0,49,87,True,True,False,False,3861,0,0.2384,0.0,0.0,0.0544,74.29,73.09,14037327.0,6.7345
https://github.com/remix-project-org/remix-project,remix-project-org,remix-project,remix-project-org/remix-project,Remix is a browser-based compiler and IDE that enables users to build Ethereum contracts with Solidity language and to debug transactions.,https://remix.live,TypeScript,2906,78,1307,799,325704,master,False,False,False,True,False,False,Apache-2.0,2020-03-20T07:49:48Z,2026-03-13T10:44:21Z,2026-03-13T13:28:46Z,"blockchain,ethereum,evm,hacktoberfest,remix,remix-ide,smart-contracts,solidity,vyper",1307,,,264,33154,4886,0,177.5,12,78.0,14208527,"{""TypeScript"": 11085472, ""JavaScript"": 2019412, ""CSS"": 814161, ""Solidity"": 105570, ""EJS"": 99216, ""Shell"": 36486, ""SCSS"": 22226, ""HTML"": 15347, ""Circom"": 7909, ""Handlebars"": 1602, ""Noir"": 944, ""Dockerfile"": 182}",100,2025-12-29T16:19:55Z,True,100,100,179,164,package.json,npm,1,2934,820,8,True,True,True,False,False,False,10872,1694,370,367,0,0,138,62,False,True,False,False,2184,0,0.4498,0.1057,0.012598,0.5774,125.58,11.01,79377.25,15.1804
https://github.com/ethereum/go-ethereum,ethereum,go-ethereum,ethereum/go-ethereum,Go implementation of the Ethereum protocol,https://geth.ethereum.org,Go,50911,2204,21843,375,233784,master,False,False,False,True,True,False,LGPL-3.0,2013-12-26T13:05:46Z,2026-03-13T13:18:48Z,2026-03-13T12:26:20Z,"blockchain,ethereum,geth,go,p2p",21843,,,445,16811,1027,0,21.5,16,83.3,16145181,"{""Go"": 13446047, ""C"": 1854486, ""JavaScript"": 436893, ""Assembly"": 145305, ""Sage"": 42344, ""Shell"": 37829, ""Python"": 33217, ""Go Template"": 32354, ""CMake"": 30065, ""M4"": 23683, ""NSIS"": 23197, ""Solidity"": 14815, ""Makefile"": 13455, ""Yul"": 5382, ""Dockerfile"": 4988, ""HTML"": 1121}",100,2026-03-03T12:47:43Z,True,62,100,155,0,"go.mod,go.sum,Makefile","make,go",2,2343,342,7,True,True,True,True,False,True,16223,986,518,389,0,0,42,75,False,True,False,False,4460,0,0.429,0.1572,0.0096,0.4208,37.78,114.41,104162.46,3.7693
https://github.com/argotorg/fe,argotorg,fe,argotorg/fe,Emerging smart contract language for the Ethereum blockchain.,https://fe-lang.org,Rust,1718,31,210,129,31350,master,False,False,False,False,True,True,Apache-2.0,2019-08-10T05:24:07Z,2026-03-13T11:36:07Z,2026-03-13T09:26:13Z,,210,,,49,3943,1538,0,121.0,9,96.6,6137274,"{""Rust"": 5930582, ""JavaScript"": 128468, ""CSS"": 24069, ""C"": 22235, ""Shell"": 10437, ""C++"": 10431, ""Tree-sitter Query"": 7283, ""Makefile"": 2392, ""Python"": 1377}",35,2026-03-13T09:43:27Z,True,6,68,35,0,"Cargo.toml,pyproject.toml,Makefile","cargo,pip,make",3,2600,457,11,True,False,True,False,False,True,1479,358,992,178,0,0,61,37,False,False,False,False,2407,0,0.1222,0.0978,0.005703,0.1377,80.47,35.06,175350.69,1.6381
https://github.com/ethereum/execution-apis,ethereum,execution-apis,ethereum/execution-apis,Collection of APIs provided by Ethereum execution layer clients ,,MDX,1101,52,486,126,23291,main,False,False,False,False,True,False,CC0-1.0,2021-06-16T19:08:14Z,2026-03-09T22:31:40Z,2026-03-09T16:08:26Z,,486,,,89,764,94,0,4.0,8,56.8,3506889,"{""MDX"": 1990190, ""Io"": 1205537, ""Go"": 304549, ""TypeScript"": 2704, ""JavaScript"": 1661, ""Makefile"": 864, ""CSS"": 751, ""Shell"": 633}",13,2024-04-22T03:09:19Z,True,15,13,18,0,"package.json,Makefile","npm,make",2,371,60,4,True,False,False,True,False,False,6690,5,18,47,0,0,64,50,False,True,False,False,1730,3,0.4414,3.6,0.005133,0.0135,8.58,12.37,194827.17,0.4416
https://github.com/ethereum/eips,ethereum,eips,ethereum/EIPs,The Ethereum Improvement Proposal repository,https://eips.ethereum.org/,Python,13800,970,5913,436,110264,master,False,False,False,False,True,False,CC0-1.0,2015-10-26T13:57:23Z,2026-03-13T13:28:38Z,2026-03-13T00:58:16Z,,5913,,,428,7297,1147,0,17.75,10,53.4,431387,"{""Python"": 230447, ""Solidity"": 86225, ""HTML"": 39195, ""Go"": 28489, ""Jupyter Notebook"": 18122, ""Yul"": 16780, ""JavaScript"": 5281, ""SCSS"": 3583, ""CSS"": 2412, ""Ruby"": 853}",0,,False,25,0,0,0,Gemfile,ruby,1,1387,99,5,True,False,False,False,False,True,5110,33,6,49,0,0,44,62,False,True,True,True,3790,0,0.4285,0.0,0.0,0.0238,17.05,32.24,431387.0,1.9253
https://github.com/ethereum-lists/chains,ethereum-lists,chains,ethereum-lists/chains,provides metadata for chains,https://chainid.network,Kotlin,9830,552,7977,113,445018,master,False,False,False,False,True,False,MIT,2018-12-20T17:53:10Z,2026-03-12T20:40:28Z,2026-03-04T22:23:13Z,"chainid,chains,eip155,ethereum,evm,hacktoberfest",7977,,,467,3886,321,0,1.0,2,94.7,37446,"{""Kotlin"": 35446, ""JavaScript"": 2000}",0,,False,100,7,0,0,"package.json,build.gradle","gradle,npm",2,4287,69,9,True,False,False,False,False,False,5125,10,1,3727,0,0,28,37,False,False,False,False,2639,8,0.8115,0.0,0.0,0.0023,8.32,21.05,37446.0,1.4725
https://github.com/ethereum/consensus-specs,ethereum,consensus-specs,ethereum/consensus-specs,Ethereum Proof-of-Stake Consensus Specifications,https://ethereum.github.io/consensus-specs/,Python,3907,233,1233,74,26870,master,False,False,False,False,True,False,CC0-1.0,2018-09-20T05:12:54Z,2026-03-13T13:17:43Z,2026-03-13T13:21:19Z,,1233,,,206,11060,601,0,16.75,5,98.5,2956990,"{""Python"": 2911932, ""Solidity"": 27029, ""Makefile"": 14313, ""MiniZinc"": 3182, ""Nix"": 534}",100,2026-02-03T14:33:11Z,True,85,100,119,0,"setup.py,pyproject.toml,Makefile","pip,make",2,680,196,8,True,False,True,True,False,False,5031,12,443,54,0,0,48,62,False,False,False,True,2731,0,0.3156,9.9167,0.040244,0.0176,53.69,18.97,24848.66,4.0498
https://github.com/erigontech/erigon,erigontech,erigon,erigontech/erigon,Ethereum implementation on the efficiency frontier ,https://docs.erigon.tech,Go,3540,59,1489,536,513937,main,False,False,False,True,False,True,LGPL-3.0,2019-05-27T12:12:40Z,2026-03-13T13:20:36Z,2026-03-13T13:23:51Z,"blockchain,ethereum",1489,,,390,30314,2795,0,101.0,10,99.1,18901856,"{""Go"": 18735846, ""Assembly"": 31116, ""JavaScript"": 28808, ""Shell"": 28367, ""Makefile"": 27331, ""Solidity"": 26458, ""Python"": 10970, ""Dockerfile"": 7493, ""TypeScript"": 5267, ""Just"": 200}",100,2026-03-09T08:34:32Z,True,100,100,450,0,"go.mod,go.sum,Makefile","make,go",2,7626,702,11,True,True,True,False,False,True,32863,1621,750,4329,0,0,51,62,False,True,False,False,2482,0,0.4206,0.2776,0.023807,0.2126,77.73,9.08,42004.12,12.2135
https://github.com/consensys/teku,consensys,teku,Consensys/teku,🚀 Open-source Ethereum consensus client written in Java,https://consensys.io/teku,Java,763,31,366,273,567626,master,False,False,False,True,True,True,Apache-2.0,2018-09-07T09:30:05Z,2026-03-12T18:47:34Z,2026-03-12T19:04:26Z,"beacon-chain,consensys,eth2,eth2-clients,ethereum,java,proof-of-stake,teku",366,,,109,6558,690,0,18.25,6,99.8,24038586,"{""Java"": 23998267, ""Shell"": 24203, ""JavaScript"": 6288, ""Dockerfile"": 5136, ""Python"": 3821, ""HTML"": 871}",100,2026-03-05T19:57:14Z,True,71,100,7,0,build.gradle,gradle,1,6360,2446,16,True,True,False,True,False,True,5782,1972,2590,1093,0,0,55,100,True,True,True,True,2744,0,0.4797,0.0035,0.000291,0.3101,60.17,7.0,3434083.71,2.3899
https://github.com/apeworx/ape,apeworx,ape,ApeWorX/ape,Build and explore on-chain with Python,https://docs.apeworx.io/ape/stable/userguides/quickstart,Python,1029,15,173,190,1777566,main,False,False,False,False,True,True,Apache-2.0,2021-01-05T00:18:22Z,2026-03-09T13:36:40Z,2026-03-11T02:19:01Z,"ape,apeworx,brownie,defi,developer-tools,ethereum,framework,nft,python,smart-contracts,solidity,vyper,web3",173,,,86,1693,106,0,0.25,4,97.6,2593079,"{""Python"": 2530363, ""Solidity"": 49441, ""Vyper"": 10164, ""Dockerfile"": 3111}",100,2026-02-16T21:35:16Z,True,5,100,206,0,pyproject.toml,pip,1,431,104,9,True,True,True,True,False,False,6612,118,162,72,0,0,38,75,False,True,False,True,1893,2,0.1681,1.7458,0.079442,0.2738,19.69,11.97,12587.76,0.8943
https://github.com/alloy-rs/alloy,alloy-rs,alloy,alloy-rs/alloy,"Transports, Middleware, and Networks for the Alloy project",https://alloy.rs,Rust,1252,22,592,130,61078,main,False,False,False,False,True,False,Apache-2.0,2023-04-17T23:31:47Z,2026-03-13T07:36:48Z,2026-03-13T07:36:43Z,"blockchain,ethereum",592,,,285,2659,1025,0,15.0,2,100.0,4343165,"{""Rust"": 4342088, ""Shell"": 1077}",100,2026-03-09T08:17:41Z,True,100,100,0,0,Cargo.toml,cargo,1,577,138,5,True,False,False,False,False,False,13052,347,14,82,1,0,58,75,False,True,False,True,1060,0,0.4728,0.0,0.0,0.6014,9.33,4.39,4343165.0,2.5085
https://github.com/a16z/helios,a16z,helios,a16z/helios,"A fast, secure, and portable multichain light client for Ethereum",,Rust,2126,23,438,82,3137,master,False,False,False,True,False,False,MIT,2022-08-10T17:26:41Z,2026-03-06T16:37:25Z,2026-02-27T21:42:38Z,ethereum,438,,,96,454,111,0,1.5,5,93.7,641061,"{""Rust"": 600469, ""TypeScript"": 22311, ""HTML"": 11191, ""Shell"": 6512, ""JavaScript"": 578}",39,2026-02-27T21:24:53Z,True,28,65,4,8,Cargo.toml,cargo,1,266,72,5,True,False,False,True,True,True,11050,112,13,69,2,0,65,37,False,False,False,False,1310,13,0.206,0.0357,0.00624,0.4211,4.73,22.15,160265.25,0.3466
https://github.com/swiss-knife-xyz/swiss-knife,swiss-knife-xyz,swiss-knife,swiss-knife-xyz/swiss-knife,All your EVM tools in one place!,https://swiss-knife.xyz,TypeScript,229,4,77,48,7940,master,False,False,False,True,False,False,MIT,2024-01-18T10:36:15Z,2026-03-09T15:27:20Z,2026-03-09T15:27:15Z,,77,,,23,594,257,0,5.25,3,99.8,2540678,"{""TypeScript"": 2536348, ""JavaScript"": 3849, ""CSS"": 481}",0,,False,2,0,69,8,package.json,npm,1,337,117,5,False,False,False,False,False,False,4326,257,1,11,0,0,32,50,False,False,False,False,785,3,0.3362,0.2685,0.027158,0.7626,25.83,9.96,36821.42,0.7567
https://github.com/axiom-crypto/snark-verifier,axiom-crypto,snark-verifier,axiom-crypto/snark-verifier,,,Rust,106,2,39,4,1451,main,True,False,False,False,False,False,Apache-2.0,2022-10-09T19:30:19Z,2026-02-20T15:10:01Z,2025-08-25T04:38:01Z,,150,privacy-ethereum/snark-verifier,privacy-ethereum/snark-verifier,9,212,9,0,0.0,2,87.4,540819,"{""Rust"": 472624, ""Solidity"": 68195}",7,2025-08-06T15:06:36Z,True,36,22,0,0,Cargo.toml,cargo,1,80,29,5,True,False,False,False,False,False,665,60,1,12,0,0,0,0,False,False,False,False,1250,200,0.3679,0.0,0.0,0.75,23.56,11.78,540819.0,0.1696
https://github.com/risc0/risc0-ethereum,risc0,risc0-ethereum,risc0/risc0-ethereum,Integration of the RISC Zero verifiable compute platform with Ethereum and EVM chains.,https://risczero.com,Rust,219,17,98,9,7145,main,False,False,False,False,True,False,Apache-2.0,2024-02-05T21:39:54Z,2026-03-13T12:49:28Z,2026-02-23T03:18:28Z,"cryptography,ethereum,foundry,rust,solidity,web3,zero-knowledge",98,,,52,371,129,0,0.25,4,52.7,431535,"{""Rust"": 227240, ""Solidity"": 170762, ""Shell"": 23084, ""Python"": 10449}",32,2025-11-06T22:18:08Z,True,76,72,0,0,Cargo.toml,cargo,1,121,47,5,True,False,False,False,False,False,1598,43,25,22,0,0,86,62,False,False,False,False,766,18,0.4475,0.0,0.0,0.3554,7.13,4.21,431535.0,0.4843
https://github.com/dl-solarity/solidity-lib,dl-solarity,solidity-lib,dl-solarity/solidity-lib,Solarity Solidity Library,https://solarity.dev,Solidity,392,6,43,3,2814,master,False,False,False,True,False,True,MIT,2022-05-03T11:49:01Z,2026-02-09T07:56:54Z,2026-02-02T11:45:25Z,"bitcoin,cryptography,ethereum,library,smart-contracts,solarity,solidity,zkp",43,,,21,346,74,0,0.0,4,57.6,1276304,"{""Solidity"": 735204, ""TypeScript"": 532688, ""JavaScript"": 7390, ""Shell"": 1022}",77,2025-12-19T16:06:46Z,True,4,77,3,33,package.json,npm,1,246,108,5,True,False,False,True,False,False,6969,142,61,18,0,0,25,62,False,True,False,True,1410,39,0.1097,0.0211,0.002351,0.5772,16.48,18.67,425434.67,0.2454
https://github.com/ethstaker/ethstaker-deposit-cli,ethstaker,ethstaker-deposit-cli,ethstaker/ethstaker-deposit-cli,Secure key generation for deposits,https://deposit-cli.ethstaker.cc/,Python,37,2,35,22,4704,main,True,False,False,False,True,False,CC0-1.0,2024-03-25T17:05:40Z,2026-03-11T22:44:17Z,2026-03-12T01:56:47Z,,399,ethereum/staking-deposit-cli,ethereum/staking-deposit-cli,34,1071,165,0,1.75,4,99.2,382302,"{""Python"": 379169, ""Makefile"": 1983, ""Shell"": 808, ""Dockerfile"": 342}",14,2025-05-30T15:45:21Z,True,32,15,98,0,"requirements.txt,pyproject.toml,Makefile","pip,make",2,230,65,4,True,True,True,True,False,False,3050,38,32,103,0,0,34,0,False,False,False,False,717,1,0.9459,2.5789,0.256342,0.1652,31.5,1.09,3901.04,1.4937
https://github.com/OffchainLabs/stylus-sdk-rs,OffchainLabs,stylus-sdk-rs,OffchainLabs/stylus-sdk-rs,Rust Smart Contracts on Arbitrum,,Rust,319,14,121,46,3228,main,False,False,False,True,False,False,,2023-07-11T15:56:42Z,2026-03-12T23:09:08Z,2026-03-13T02:26:35Z,,121,,,32,1196,596,0,5.5,6,92.9,856244,"{""Rust"": 795287, ""Solidity"": 38747, ""Shell"": 13435, ""Python"": 7235, ""JavaScript"": 1500, ""Go Template"": 40}",21,2026-03-10T01:37:06Z,True,82,28,0,0,Cargo.toml,cargo,1,560,178,5,True,False,False,True,True,False,5977,268,70,137,0,0,32,37,False,False,False,True,975,0,0.3793,0.0,0.0,0.4786,37.38,9.97,856244.0,1.2267
https://github.com/aestus-relay/mev-boost-relay,aestus-relay,mev-boost-relay,aestus-relay/mev-boost-relay,Flashbots mev-boost relay for proposer/builder separation in Ethereum,https://builder-relay-goerli.flashbots.net,Go,1,0,2,0,8531,main,True,False,False,False,False,False,AGPL-3.0,2022-10-30T17:16:58Z,2025-10-13T16:10:37Z,2025-10-13T16:10:30Z,,143,flashbots/mev-boost-relay,flashbots/mev-boost-relay,29,763,35,0,0.0,6,94.5,662345,"{""Go"": 625799, ""HTML"": 23142, ""Lua"": 6343, ""Shell"": 5369, ""Makefile"": 1040, ""Dockerfile"": 652}",0,,False,13,0,103,0,"go.mod,go.sum,Makefile","make,go",2,150,30,3,True,True,True,True,False,False,19561,62,19,11,0,0,69,0,False,False,False,False,1229,150,2.0,1.6613,0.155508,0.4133,26.31,0.03,6430.53,0.6208
https://github.com/succinctlabs/rsp,succinctlabs,rsp,succinctlabs/rsp,A minimal implementation of ZKPs of Ethereum block execution using Reth. Supports both Ethereum and OP Stack.,https://succinctlabs.github.io/rsp/,Rust,157,7,86,0,2334,main,False,False,False,False,True,False,Apache-2.0,2024-07-15T00:48:40Z,2026-03-12T23:14:55Z,2026-03-06T18:02:56Z,,86,,,24,144,62,0,0.5,4,95.9,232784,"{""Rust"": 223215, ""Dockerfile"": 4570, ""TypeScript"": 2555, ""Just"": 2444}",5,2026-02-23T00:50:07Z,True,82,15,0,0,Cargo.toml,cargo,1,111,43,5,True,True,False,False,False,False,1296,46,3,35,1,0,109,37,False,False,False,False,606,6,0.5478,0.0,0.0,0.4144,6.0,6.54,232784.0,0.2376
https://github.com/edb-rs/edb,edb-rs,edb,edb-rs/edb,EDB: The Ethereum Project Debugger,,Rust,356,5,41,11,304914,main,False,False,False,True,False,True,AGPL-3.0,2024-06-12T19:51:21Z,2026-03-12T10:41:47Z,2026-02-28T00:52:37Z,"debugger,ethereum,security,smart-contract,solidity,web3",41,,,5,298,298,0,0.5,2,99.2,2291189,"{""Rust"": 2273423, ""Shell"": 17766}",1,2025-11-14T09:39:57Z,True,8,2,0,0,Cargo.toml,cargo,1,302,56,5,True,False,False,True,False,False,5477,131,17,127,0,0,34,62,False,True,False,False,638,13,0.1152,0.0,0.0,0.4338,59.6,71.2,2291189.0,0.4671
https://github.com/0xMiden/miden-vm,0xMiden,miden-vm,0xMiden/miden-vm,STARK-based virtual machine,https://0xmiden.github.io/miden-vm/,Rust,731,23,267,189,70720,next,False,False,False,False,True,True,Apache-2.0,2021-09-10T05:08:56Z,2026-03-13T04:59:32Z,2026-03-13T12:10:13Z,"cryptography,stark,virtual-machine,zero-knowledge",267,,,105,3680,1009,0,32.25,3,99.7,5702884,"{""Rust"": 5683356, ""Makefile"": 11823, ""Shell"": 7705}",47,2026-03-04T20:28:29Z,True,30,47,0,0,"Cargo.toml,Makefile","cargo,make",2,2218,257,6,True,False,True,False,False,False,18255,384,140,64,0,0,27,75,False,True,False,True,1645,0,0.3653,0.0,0.0,0.1731,35.05,6.96,5702884.0,2.2371
https://github.com/holiman/goevmlab,holiman,goevmlab,holiman/goevmlab,Evm laboratory,,Go,303,4,61,5,96403,master,False,False,False,True,False,False,LGPL-3.0,2019-08-23T07:29:23Z,2026-03-03T02:34:20Z,2026-03-11T18:28:55Z,,61,,,17,245,34,32,0.25,2,98.3,351167,"{""Go"": 345058, ""Dockerfile"": 6109}",0,,False,17,0,50,0,"go.mod,go.sum",go,1,422,57,3,True,True,True,False,True,False,1549,82,15,27,0,0,14,42,False,False,False,False,2394,1,0.2013,0.6098,0.142382,0.1943,14.41,17.82,7023.34,0.1023
https://github.com/Cyfrin/aderyn,Cyfrin,aderyn,Cyfrin/aderyn,Solidity Static Analyzer that easily integrates into your editor,https://aderyn.cyfrin.io/overview,Rust,739,5,107,10,36877,dev,False,False,False,True,True,True,GPL-3.0,2023-08-26T14:43:32Z,2026-03-13T08:40:02Z,2026-03-08T15:26:39Z,"mcp-server,rust,solidity,static-code-analyzer",107,,,26,818,295,0,0.5,7,69.1,1606669,"{""Rust"": 1110752, ""HTML"": 277320, ""Solidity"": 209139, ""JavaScript"": 5547, ""Just"": 3444, ""Shell"": 442, ""Yul"": 25}",74,2026-01-22T11:33:44Z,True,100,100,0,0,Cargo.toml,cargo,1,1327,305,5,True,False,False,True,False,True,6223,261,191,350,0,0,64,62,False,True,False,False,929,4,0.1448,0.0,0.0,0.1967,31.46,28.42,1606669.0,0.8805
https://github.com/Commit-Boost/commit-boost-client,Commit-Boost,commit-boost-client,Commit-Boost/commit-boost-client,Commit-Boost allows Ethereum validators to safely run MEV-Boost and community-built commitment protocols,https://commit-boost.github.io/commit-boost-client/,Rust,133,6,68,40,7286,main,False,False,False,False,True,False,Apache-2.0,2024-06-04T20:04:11Z,2026-03-11T00:21:03Z,2026-03-13T01:13:22Z,,68,,,25,352,89,0,1.0,6,96.5,535246,"{""Rust"": 516416, ""Just"": 8533, ""Dockerfile"": 5710, ""Shell"": 2561, ""Go Template"": 1832, ""Standard ML"": 194}",21,2026-01-27T20:33:12Z,True,19,23,0,0,Cargo.toml,cargo,1,240,88,7,True,True,True,True,True,False,2020,90,16,76,0,0,104,75,False,True,False,False,646,0,0.5113,0.0,0.0,0.375,14.08,5.32,535246.0,0.5449
https://github.com/NethermindEth/juno,NethermindEth,juno,NethermindEth/juno,Starknet client implementation.,https://juno.nethermind.io,Go,448,10,227,50,779604,main,False,False,False,False,True,True,Apache-2.0,2022-01-18T00:22:14Z,2026-03-13T10:16:17Z,2026-03-13T11:53:37Z,"cairolang,ethereum,go,golang,juno,layer2,nubia,rest-api,starknet,starks",227,,,85,2367,481,0,13.0,6,97.8,5399728,"{""Go"": 5281957, ""Rust"": 105980, ""Makefile"": 7367, ""Dockerfile"": 2167, ""C"": 1895, ""Shell"": 362}",100,2026-03-03T20:32:07Z,True,100,100,191,0,"go.mod,go.sum,Makefile","make,go",2,1302,237,6,True,True,True,False,False,True,4470,489,300,366,0,0,31,100,True,True,False,False,1515,0,0.5067,0.3906,0.035372,0.3756,27.85,5.27,28270.83,1.5624
https://github.com/lambdaclass/ethrex,lambdaclass,ethrex,lambdaclass/ethrex,"Minimalist, stable, modular, fast, and ZK native implementation of the Ethereum protocol in Rust. L1 and L2 execution client.",http://docs.ethrex.xyz/,Rust,857,12,179,790,662357,main,False,False,False,True,True,False,Apache-2.0,2024-05-30T18:00:35Z,2026-03-13T12:48:21Z,2026-03-13T12:38:46Z,"blockchain,distributed-systems,ethereum,execution-layer,p2p,rollup,rollups,rust,zero-knowledge",179,,,79,2864,1860,0,21.0,11,86.0,5818884,"{""Rust"": 5001924, ""Solidity"": 579660, ""Python"": 80363, ""Makefile"": 65746, ""Assembly"": 62324, ""JavaScript"": 7593, ""Shell"": 7429, ""Nix"": 5887, ""Jupyter Notebook"": 5418, ""Dockerfile"": 2539, ""RenderScript"": 1}",23,2026-03-09T19:26:34Z,True,100,37,2,0,"package.json,Cargo.toml,Makefile","cargo,npm,make",3,1108,264,8,True,True,True,True,False,True,5780,481,97,162,0,0,125,87,False,True,False,True,651,0,0.2089,0.0042,0.000344,0.4341,36.25,10.85,2909442.0,4.3994
https://github.com/succinctlabs/sp1,succinctlabs,sp1,succinctlabs/sp1,SP1 is a zero‑knowledge virtual machine that proves the correct execution of programs compiled for the RISC-V architecture.,https://docs.succinct.xyz/docs/sp1/introduction,Rust,1604,35,623,57,554495,main,False,False,False,True,True,True,Apache-2.0,2023-12-05T00:54:44Z,2026-03-12T23:12:46Z,2026-03-13T02:32:49Z,"blockchain,contributor-friendly,ethereum,modular,rust,zero-knowledge",623,,,103,4014,1151,0,6.5,10,91.6,8940950,"{""Rust"": 8188119, ""Cuda"": 548418, ""Go"": 110172, ""Shell"": 32425, ""Assembly"": 25549, ""C++"": 23098, ""CMake"": 7203, ""Python"": 4579, ""Makefile"": 1247, ""C"": 140}",59,2026-02-26T21:35:39Z,True,100,100,0,0,Cargo.toml,cargo,1,1739,689,8,True,True,False,True,True,True,3403,1058,127,259,0,0,123,75,False,True,False,True,829,0,0.3884,0.0,0.0,0.6084,38.97,15.57,8940950.0,4.842
https://github.com/succinctlabs/op-succinct,succinctlabs,op-succinct,succinctlabs/op-succinct,Succinct's Production-Grade Proving Engine for the OP Stack.,https://succinctlabs.github.io/op-succinct/,Rust,210,5,127,35,719852,main,False,False,False,True,True,False,Apache-2.0,2024-06-05T21:42:53Z,2026-03-12T15:46:10Z,2026-03-12T07:35:45Z,,127,,,20,666,302,0,11.5,8,73.4,1240312,"{""Rust"": 910252, ""Solidity"": 195072, ""Go"": 95148, ""Just"": 21278, ""CSS"": 14900, ""Dockerfile"": 1602, ""JavaScript"": 1058, ""Shell"": 1002}",35,2026-03-09T04:57:06Z,True,100,73,0,0,Cargo.toml,cargo,1,352,131,4,True,True,False,True,False,False,1986,114,48,93,0,0,60,50,False,True,False,False,645,1,0.6048,0.0,0.0,0.3239,33.3,10.5,1240312.0,1.0326
https://github.com/a16z/halmos,a16z,halmos,a16z/halmos,A symbolic testing tool for EVM smart contracts,,Python,979,6,98,69,1520,main,False,False,False,True,False,False,AGPL-3.0,2022-12-12T21:28:33Z,2026-03-10T18:43:16Z,2025-08-06T19:05:39Z,,98,,,17,373,63,0,0.0,4,70.4,1021756,"{""Python"": 718897, ""Solidity"": 296742, ""Dockerfile"": 4933, ""Shell"": 1184}",34,2025-07-31T02:07:17Z,True,29,35,61,0,pyproject.toml,pip,1,219,38,4,True,True,True,True,True,True,4956,42,118,30,0,0,47,62,False,True,False,False,1186,218,0.1001,1.4524,0.059701,0.1918,21.94,57.59,16750.1,0.3145
https://github.com/EspressoSystems/jellyfish,EspressoSystems,jellyfish,EspressoSystems/jellyfish,A Rust Implementation of the PLONK ZKP System and Extensions,https://jellyfish.docs.espressosys.com,Rust,513,13,177,90,58709,main,False,False,False,True,True,False,MIT,2022-01-07T18:30:58Z,2026-03-12T12:55:07Z,2026-03-12T13:08:25Z,"plonk,rust,zero-knowledge-proofs",177,,,24,345,61,0,2.5,3,99.3,1967958,"{""Rust"": 1954417, ""Nix"": 7229, ""Shell"": 6312}",4,2022-06-22T13:46:51Z,True,53,50,0,0,"Cargo.toml,flake.nix","nix,cargo",2,189,56,5,True,False,False,False,False,True,5051,131,2,25,0,0,60,50,False,False,False,True,1525,1,0.345,0.0,0.0,0.6931,14.38,21.38,1967958.0,0.2262
https://github.com/skalenetwork/libBLS,skalenetwork,libBLS,skalenetwork/libBLS,"Solidity-compatible BLS signatures, threshold encryption, distributed key generation library in modern C++. Actively maintained and used by SKALE for consensus, distributed random number gen, inter-chain communication and protection of transactions. ",https://skale.space,C++,155,7,45,8,60413,develop,False,False,False,False,False,False,AGPL-3.0,2019-02-28T14:02:07Z,2026-02-17T17:36:20Z,2026-02-24T15:45:43Z,"bls,bls-signature,bls-signatures,bls-threshold-signatures,common-coin,cryptography,distributed-key-generation,dkg,elliptic-curves,joint-feldman,skale,skale-network,solidity,threshold-cryptography,threshold-encryption,threshold-signatures",45,,,16,1542,425,0,2.75,7,91.8,777172,"{""C++"": 713408, ""CMake"": 27077, ""Python"": 15597, ""Shell"": 11521, ""Sage"": 4553, ""JavaScript"": 3914, ""C"": 1102}",100,2026-02-17T18:00:50Z,True,8,100,0,0,CMakeLists.txt,cmake,1,199,32,3,True,False,True,True,False,True,4427,118,19,10,0,0,250,87,True,True,True,True,2569,16,0.2903,0.0,0.0,0.593,96.38,9.69,777172.0,0.6002
