repo_url,readme_found,readme_excerpt
https://github.com/dl-solarity/solidity-lib,True,"Solarity Solidity Library

Solidity contracts and utilities that go far beyond mediocre solidity.

Contracts

Built with courage and aspiration to perfection.

> [!TIP]
> The library is designed to work cohesively with hardhat-zkit and circom-lib packages.

Installation

The latest stable version is always in the branch.

Documentation

Check out the project's documentation with broad explanations and usage examples of every contract. Full guides are also available in the source code.

Contributing

We are open to any mind-blowing ideas! Please take a look at our contributing guidelines to get involved.

License

The library is released under the MIT License."
https://github.com/ethstaker/ethstaker-deposit-cli,True,"ethstaker-deposit-cli docs

Documentation
Introduction
Quick Setup

Introduction

 is a tool for creating EIP-2335 format BLS12-381 keystores and a corresponding file for Ethereum Staking Launchpad or the Gnosis Beacon Chain deposit UI. One can also provide a keystore file to generate a file to be broadcast at a later date to exit a validator.
Warning: Please generate your keystores on your own safe, completely offline device.
Warning: Please backup your mnemonic, keystores, and password securely.

Please read Launchpad Validator FAQs before generating the keys.

The project has been through various security audits over the years. You can find them here:
March 4, 2026: Security assessment report by Trail of Bits
December 13, 2024: Security assessment report by Trail of Bits
September 4, 20"
https://github.com/OffchainLabs/stylus-sdk-rs,True,"The Stylus SDK 

 Rust contracts on Arbitrum » 

Overview

The Stylus SDK enables smart contract developers to write programs for Arbitrum chains written in the Rust programming language. Stylus programs are compiled to WebAssembly and can then be deployed on-chain to execute alongside Solidity smart contracts. Stylus programs are not only orders of magnitude cheaper and faster but also enable what was thought to be previously impossible for WebAssembly: EVM-interoperability.

For information about deploying Rust smart contracts, see the Cargo Stylus CLI Tool. For more information about Stylus, see Stylus: A Gentle Introduction. For a simpler intro to Stylus Rust development, see the Quick Start guide.

Comprehensive documentation on the Rust SDK can be found here.

Feature highlights

The"
https://github.com/aestus-relay/mev-boost-relay,True,"MEV-Boost Relay

MEV-Boost Relay for Ethereum proposer/builder separation (PBS).

Currently live at:
boost-relay.flashbots.net (also on Sepolia, Holesky and Hoodi)
relay.ultrasound.money, agnostic-relay.net, bloXroute relays (light fork)
mainnet.aestus.live, relay.edennetwork.io/info, mainnet-relay.securerpc.com

Alternatives (not audited or endorsed): blocknative/dreamboat, manifold/mev-freelay

See also
Docker images
mev-boost
Relay API specs
Guide for running mev-boost-relay at scale
Running relay and builders in custom devnets
More docs

Components

The relay consists of three main components, which are designed to run and scale independently, and to be as simple as possible:

1. API: Services that provide APIs for (a) proposers, (b) block builders, (c) data.
1. Website: Serving the we"
https://github.com/succinctlabs/rsp,True,"Reth Succinct Processor (RSP)

RSP is a minimal implementation of generating zero-knowledge proofs of EVM block execution using Reth. Supports both Ethereum and OP Stack.

Docs

Overview

RSP is designed to generate zero-knowledge proofs of EVM block execution using components from Reth and SP1. The system is split between a host CLI that prepares execution data and orchestrates the process, and a client program that runs within a zero-knowledge virtual machine (SP1) to generate proofs.

The repository is organized into the following directories:
: The documentation for RSP users and developers.
and : The programs that runs inside the zkVM.
: The CLI to prepare the proving process.
: RSP components like the host and client executors

> [!CAUTION]
>
> This repository is still an active work"
https://github.com/edb-rs/edb,True,"EDB: The Ethereum Project Debugger 🔍 

 Source-level time-travel debugger for Ethereum smart contracts 

 Installation •
 Quickstart •
 Why EDB? •
 Sponsors •
 TG Q&A 

EDB bridges the gap between high-level Solidity code and low-level EVM execution, providing four essential debugging features that have been missing from the Ethereum ecosystem:
🧭 Step-by-step execution at the source code level 
🧠 Local variable value inspection 
🧮 Custom expression evaluation during debug execution
🎯 Breakpoints & watchpoints for fine-grained control

> ⚠️ Note: EDB is currently under active development. Features and APIs may change as we continue to improve the debugging experience.

 ✨ Time-travel through your Solidity code with a full TUI debugger. 

Installation

Prerequisites
Ethereum RPC endpoint - P"
https://github.com/0xMiden/miden-vm,True,"Miden Virtual Machine

A STARK-based virtual machine.

WARNING: This project is in an alpha stage. It has not been audited and may contain bugs and security flaws. This implementation is NOT ready for production use.

WARNING: For , only the and targets are officially supported.

Overview

Miden VM is a zero-knowledge virtual machine written in Rust. For any program executed on Miden VM, a STARK-based proof of execution can be automatically generated. This proof can then be used by anyone to verify that the program was executed correctly without the need for re-executing the program or even knowing the contents of the program.

The Miden VM uses Plonky3 as the proving system, although with some modifications. See the repository for more information.

In the latest stable release, most of t"
https://github.com/holiman/goevmlab,True,"Go evmlab

This project is inspired by EVMlab, which was
written in Python. EVMlab featured a minimal ""compiler"", along with some tooling
to view traces in a UI, and execute scripts against EVMs (parity and geth). 

This is a golang rewrite from scratch of that same project, this time in go-lang to be more stable 
and nice to use. 

Status

So far, it only contains 
a minimal ""compiler"", which is not a proper compiler, but it can be used to create EVM bytecode and do some basic higher level operations. 
Some infrastructure for writing EVM-based fuzzers

Examples

See examples/calltree to get an idea of how to use this
thing, along with an analysis done using 
this framework. 

Utilities

There are a few different utilities in this repo, based on this library. 

Tracediff

Tracediff allows"
https://github.com/Cyfrin/aderyn,True,"A powerful Solidity static analyzer that takes a bird's eye view over your smart contracts.

 Docs 
 Discord 
 X/Twitter 

][stars-url] ][forks-url]
][contributors-url]
][release-url]
][issues-url]
][license-url]

What is Aderyn?

Aderyn is an open-source public good developer tool. It is a Rust-based solidity smart contract static analyzer designed to help protocol engineers and security researchers find vulnerabilities in Solidity code bases.

You can read the Cyfrin official documentation for an in-depth look at Aderyn's functionalities.

There is also an officially supported VSCode extension for Aderyn. Download from the Visual Studio Marketplace and start identifying vulnerabilities in your Solidity 
code with ease. 

Features
Runs without need for any configuration support for Foundr"
https://github.com/Commit-Boost/commit-boost-client,True,"Commit-Boost

A new Ethereum validator sidecar focused on standardizing the last mile of communication between validators and third-party protocols.

Overview
Commit-Boost is a modular sidecar that allows Ethereum validators to opt-in to different commitment protocols

For node operators
Run a single sidecar with support for MEV-Boost and other proposer commitments protocols, such as preconfirmations and inclusion lists
Out-of-the-box support for metrics reporting and dashboards to have clear insight into what is happening in your validator
Plug-in system to add custom modules, e.g. receive a notification on Telegram if a relay fails to deliver a block

For developers
A modular platform to develop and distribute proposer commitments protocols
A single API to interact with validators
Suppor"
https://github.com/NethermindEth/juno,True,"Juno is a golang Starknet node implementation by Nethermind with the aim of decentralising Starknet.

📚 Documentation

To know everything there is to know on how to interact with Juno, please check out the documentation.

To become a Starknet Validator follow this guide.

⚙️ Installation

There are multiple ways of running Juno:
Docker container
Standalone binary
From source

See Running Juno for the detailed instructions on how to install and run Juno on your machine.

📸 Starknet Snapshots

To sync your node as fast as possible, use the provided snapshots service. Fresh snapshots are automatically uploaded once a week. See Database Snapshots to get instructions on how to set Juno up and running using a recent Starknet snapshot.

🌐 Interacting with Juno

Juno works as gateway into Starknet"
https://github.com/lambdaclass/ethrex,True,"ethrex

Minimalist, stable, modular, fast, and ZK native implementation of the Ethereum protocol in Rust.

][tg-url]

[tg-badge]: 
[tg-url]: 

Getting started

For instructions on how to get started using ethrex L1 and/or L2, please refer to the ""Getting started"" section of the docs.

L1 and L2 support

This client supports running in two different modes:

 ethrex L1** - As a regular Ethereum execution client
 ethrex L2** - As a multi-prover ZK-Rollup (supporting SP1, RISC Zero and TEEs), where block execution is proven and the proof sent to an L1 network for verification, thus inheriting the L1's security. Support for based sequencing is currently in the works.

Why ZK-Native?

ethrex was built from the ground up with zero-knowledge proving in mind. This isn't a feature bolted onto an exi"
https://github.com/succinctlabs/sp1,True,"SP1

SP1 is the fastest, most-feature complete zero-knowledge virtual machine (zkVM) that can prove the execution of arbitrary Rust (or any LLVM-compiled language) programs. SP1 makes ZK accessible to any developer, by making it easy to write ZKP programs in normal Rust code.

Install
| Docs
| Examples
| Telegram Chat

Getting Started 

Today, developers can write programs, including complex, large programs like a ZK Tendermint light client or type-1 zkEVM using Reth, in Rust (with std support), generate proofs and verify them. Most Rust crates should be supported and can be used seamlessly by your program. Example programs can be found in the examples folder.

To get started, make sure you have Rust installed. Then follow the installation guide in the SP1 book and read the getting started"
https://github.com/succinctlabs/op-succinct,True,"op-succinct

OP Succinct is the production-grade proving engine for the OP Stack, powered by SP1.

With support for both validity proofs, with OP Succinct, and ZK fault proofs, with OP Succinct Lite, OP Succinct enables seamless upgrades for OP Stack rollups to a type-1 zkEVM rollup.

Docs

Repository Overview

> [!CAUTION]
> is the development branch and may contain unstable code.
> For production use, please use the latest release.

The repository is organized into the following directories:
: The documentation for OP Succinct users and developers.
: The solidity contracts for posting state roots to L1.
: The programs for proving the execution and derivation of the L2 state transitions and proof aggregation.
: The implementation of the service.
: The implementation of the service.
: Scri"
https://github.com/a16z/halmos,True,"Halmos

Install
| Getting Started
| Examples
| FAQ
| [Chat][chat]
| awesome-halmos

Halmos is a symbolic testing tool for EVM smart contracts. A Solidity/Foundry frontend is currently offered by default, with plans to provide support for other languages, such as Vyper and Huff, in the future.

You can read more in our post: ""[Symbolic testing with Halmos: Leveraging existing tests for formal verification][post].""

Join the [Halmos Telegram Group][chat] for any inquiries or further discussions.

[post]: 
[chat]: 

Installation

⭐ Using (recommended for most users)

Using 

You can download a pre-built Docker image that contains python, halmos, its dependencies, foundry, solvers, etc.:

Using (for advanced users)

Note: this is not recommended because of the extra work required to manage the"
https://github.com/EspressoSystems/jellyfish,True,"Jellyfish cryptographic library

Disclaimer

DISCLAIMER: This software is provided ""as is"" and its security has not been externally audited. Use at your own risk.

Chatroom

For general discussions on Jellyfish PLONK, please join our Discord channel.

Crates

Helper
'jf-utils': utilities and helper functions.

Primitives
: trait definitions for pseudorandom function (PRF).
: trait definitions for collision-resistant hash function (CRHF).
: trait definitions for cryptographic commitment scheme.
: Rescue hash function, and its subsequent PRF, CRHF, commitment scheme implementations.
: a Rescue-based ElGamal encryption scheme implementation.
: signature scheme trait definition, and BLS/Schnorr signature scheme implementations.
: verifiable random function trait definition and BLS-based implem"
https://github.com/skalenetwork/libBLS,True,"libBLS: a C++ library for BLS Threshold Signatures

A mathematical library written in C++ that supports BLS threshold signatures, Distributed Key Generation (DKG) and Threshold Encryption (TE).

This libBLS library is developed by SKALE Labs and uses SCIPR-LAB's libff (see Libraries below).

An important note about production readiness

This libBLS library is still in active development and therefore should be regarded as alpha software. The development is still subject to security hardening, further testing, and breaking changes. This library has not yet been reviewed or audited for security. Please see SECURITY.md for reporting policies.

Overview

libBLS is a C++ library for BLS signatures and DKG that supports both threshold signatures and multi-signatures. Also it supports Threshold E"
https://github.com/lambdaclass/lambdaworks,True,"lambdaworks

> From the heights of these towers of fields, forty centuries of mathematics look down on us.

This library provides an efficient implementation of cryptographic primitives used to build proving systems. Along with it, many backends for proving systems are shipped, and compatibility with different frontends is supported.
Transforming the Future with Zero-Knowledge Proofs, Fully Homomorphic Encryption and new Distributed Systems algorithms
Lambda Crypto Doctrine

][tg-url]

[tg-badge]: 
[tg-url]: 

Examples - mini apps

Below is a list of examples to understand lambdaworks and learn what you can build with the tools provided. Most are educational examples and must not be used in production.

Cryptographic Signatures
ECDSA signatures (secp256k1)
BLS signatures
Schnorr signatures"
https://github.com/wealdtech/ethdo,True,"A command-line tool for managing common tasks in Ethereum 2.

Table of Contents
Install
Binaries
Docker
Source
Setting up
Usage
Maintainers
Contribute
License

Install

Binaries

Binaries for the latest version of can be obtained from the releases page.

Docker

You can obtain the latest version of using docker with:

Source
 is a standard Go program which can be installed with:

Note that requires at least version 1.20 of go to operate. The version of go can be found with .

If this does not work please see the troubleshooting page.

The docker image can be build locally with:

You can run using docker after that. Example:

Note that that many commands connect to the beacon node to obtain information. If the beacon node is running directly on the server this requires the command, for exam"
https://github.com/dappnode/DAppNode,True,"DAppNode

Infrastructure for the decentralized world

DAppNode is empowering people by creating a simple, transparent system for hosting P2P clients for DApps, Cryptocurrencies, VPNs, IPFS and more
Read about our purpose and mission on Our Website
Join our community and find support on Our Discord
Check out what we are up to on Our Medium
Share your ideas and find how to guides on Our Forum

Discover DAppNode

DAppNode lowers the barrier of entry for non tech-savvy participants. It allows you to deploy, update, and manage P2P clients and nodes without leaving your browser. No terminal or command line interface.

Develop with DAppNode

DAppNode modular architecture allows any team to or project to publish a dockerized application to the DAppNode packages eco-system. Benefit from an enthusia"
https://github.com/intellij-solidity/intellij-solidity,True,"Solidity plugin for IntelliJ

Features
Syntax highlighting
Code completion
File templates
Goto declaration
Find usages
Code formatting
Forge test runner with gutter icons for running tests in files

Supporting the plugin

You can support the development by sponsoring the plugin on Github ❤️, or even by simply clicking ★ on GitHub and rating it on the plugin page.

Reporting an issue

Please attach the screenshot for every issue if possible. It will make the issue much clearer and easier to understand.

Build

Run

Community

Join our discord community.

Contribute

Contributions are always welcome!

If you are only starting your way as an Intellij-Plugin developer, feel free to contact us, and we'll help you with the IDE setup and guide you through the code so that you will be able to make"
https://github.com/ChainSafe/bls,True,"bls

Javascript library for BLS (Boneh-Lynn-Shacham) signatures and signature aggregation, tailored for use in Eth2.

Usage

To use native bindings you must install peer dependency 

By default, native bindings will be used if in NodeJS and they are installed. A WASM implementation (""herumi"") is used as a fallback in case any error occurs.

The implementation offers a multi-threaded approach to verification and utilizes the libuv worker pool to verification. It is a more performant options synchronously and FAR better when utilized asynchronously. All verification functions provide sync and async versions. Both the and implementations offer verification functions with prefixes as free functions and also on their respective classes. This was done to preserve the isomorphic architecture of t"
https://github.com/Plonky3/Plonky3,True,"Plonky3 is a toolkit which provides a set of primitives, such as polynomial commitment schemes, for implementing polynomial IOPs (PIOPs). It is mainly used to power STARK-based zkVMs, though in principle it may be used for PLONK-based circuits or other PIOPs.

For questions or discussions, please use the Telegram group, t.me/plonky3.

Status

Fields:
[x] Mersenne31
[x] ""complex"" extension field
[x] ~128 bit extension field
[x] AVX2
[x] AVX-512
[x] NEON
[x] General 31 bit fields (BabyBear and KoalaBear)
[x] ~128 bit extension field
[x] AVX2
[x] AVX-512
[x] NEON
[x] Goldilocks
[x] ~128 bit extension field

Generalized vector commitment schemes
[x] generalized Merkle tree

Polynomial commitment schemes
[x] FRI-based PCS
[ ] tensor PCS
[ ] univariate-to-multivariate adapter
[ ] multivariate-to"
https://github.com/Certora/CertoraProver,True,"Certora Prover

The Certora Prover is a tool for formally verifying smart contracts.
This document is intended for those who would like to contribute to the tool.

If you are interested to use the tool on our cloud platform without having to locally build it,
we recommend following the documentation here: 

The instructions here are for users on Mac OS and Linux.

Dependencies
JDK 19+
SMT solvers:
[required] Z3 -- 
[required] CVC5 -- 
[optional] CVC4 -- 
[optional] Yices -- 
[optional] Bitwuzla -- 
NOTE Whichever solvers you decide to install, remember to put the executables in a directory in your system's .
Python 3
We recommend downloading from here: 
Make sure the version of pip matches with the python version
Solidity compiler -- 
 Pick the version(s) that is used by the contracts you"
https://github.com/ethstaker/eth-docker,True,"Eth Docker: Docker automation for Ethereum nodes.

Eth Docker, a simple yet configurable way to run Ethereum nodes.

Getting Started

Please see the official documentation.

For a quick testnet start, you can install prerequisites and configure Eth Docker, as any user not named :
Support

The #software channel in ethstaker Discord is the place to ask questions about Eth Docker.

Contributions

Contributions are highly appreciated. We have GitPOAPs! To make your life easier,
please read the contribution guidelines so you can run lint checks locally on pre-commit.

License

Apache License v2

Version

Eth Docker uses calendar versioning, to make it easy to align with known hardfork dates.
Eth Docker will release a new version for breaking changes, so you can pin that along your pinned client"
https://github.com/supranational/blst,True,"blst
blst (pronounced 'blast') is a BLS12-381 signature library focused on performance and security. It is written in C and assembly.

Table of Contents
Status
General notes on implementation
Platform and Language Compatibility
API
Introductory Tutorial
Public Keys and Signatures
Signature Verification
Signature Aggregation
Serialization Format
Build
C static library
Language-specific notes
Go
Rust
Repository Structure
Performance
License

Status
This library is under active development

An initial audit of this library was conducted by NCC Group in January 2021 and can be found here.

Formal verification of this library by Galois is on-going and can be found here.

This library is compliant with the following IETF draft specifications:
IETF BLS Signature V6
IETF RFC 9380 Hashing to Ellipt"
https://github.com/wighawag/hardhat-deploy,True,"hardhat-deploy 

 -->

 -->
 -->

 -->

 hardhat-deploy 

A Hardhat Plugin For Replicable Deployments And Easy Testing

> Note: This is the documentation for hardhat-deploy v2 that works with hardhat v3
>
> Documentation for hardhat-deploy v1 can be found on the v1 branch

What is hardhat-deploy?

hardhat-deploy makes it easy for you to deploy your EVM smart contracts across many chains while keeping track of them and replicating the same environment for testing.

It adds a mechanism to associate names to addresses, so test and deployment scripts can be reconfigured by simply changing the address a name points to. This results in much clearer tests and deployment scripts — no more in your code.

Why hardhat-deploy + rocketh?

While Hardhat's official Ignition plugin offers a robust deploym"
https://github.com/libp2p/libp2p,True,"libp2p is a modular networking framework bundled together as a full stack of protocols for peer-to-peer systems. It is the product of a long and arduous quest into the internet's network stack and all of the plentiful peer-to-peer protocols of the past. Building large-scale peer-to-peer systems has been complex and challenging in the last twenty years and libp2p is a way to fix that. It is a ""network stack""—a protocol suite—that cleanly separates concerns and enables sophisticated applications to use only the protocols they need without giving up interoperability and upgradeability. libp2p grew out of IPFS into an independent project designed to give any project state-of-the-art peer-to-peer capabilities.

Learn more about libp2p at libp2p.io and docs.libp2p.io.

Specifications

View the f"
https://github.com/ethereum/js-ethereum-cryptography,True,"ethereum-cryptography

Audited pure JS library containing all Ethereum-related cryptographic primitives. Implemented with 6 noble & scure dependencies.

Check out Changelog / Upgrading and an article about the library:
A safer, smaller, and faster Ethereum cryptography stack.

Usage

We explicitly support major browsers and Node.js on x86 and arm64. Other major runtimes and platforms are supported on a best-effort basis.
Refer to field of for runtime support information for each version.
Tests are being ran with Webpack, Rollup, Parcel and Browserify.

This package has no single entry-point, but submodule for each cryptographic
primitive. The reason for this is that importing everything from a single file will lead to huge bundles when using this package for the web. This could be
avoided"
https://github.com/flashbots/mev-boost-relay,True,"MEV-Boost Relay

MEV-Boost Relay for Ethereum proposer/builder separation (PBS).

Currently live at:
boost-relay.flashbots.net (also on Sepolia, Holesky and Hoodi)
relay.ultrasound.money, agnostic-relay.net, bloXroute relays (light fork)
mainnet.aestus.live, relay.edennetwork.io/info, mainnet-relay.securerpc.com

Alternatives (not audited or endorsed): blocknative/dreamboat, manifold/mev-freelay

See also
Docker images
mev-boost
Relay API specs
Guide for running mev-boost-relay at scale
Running relay and builders in custom devnets
More docs

Components

The relay consists of three main components, which are designed to run and scale independently, and to be as simple as possible:

1. API: Services that provide APIs for (a) proposers, (b) block builders, (c) data.
1. Website: Serving the we"
https://github.com/flashbots/mev-boost,True,"![Docker hub](

What is MEV-Boost?

 is open source middleware run by validators to access a competitive block-building market. MEV-Boost is an initial implementation of proposer-builder separation (PBS) for proof-of-stake (PoS) Ethereum.

With MEV-Boost, validators can access blocks from a marketplace of builders. Builders produce blocks containing transaction orderflow and a fee for the block proposing validator. Separating the role of proposers from block builders promotes greater competition, decentralization, and censorship-resistance for Ethereum.

How does MEV-Boost work?

PoS node operators must run three pieces of software: a validator client, a consensus client, and an execution client. MEV-boost is a sidecar for the beacon node - a separate piece of open source software, which q"
https://github.com/taikoxyz/taiko-mono,True,"Taiko Alethia

 The first based rollup.

> [!WARNING]
> The branch is under active development for the next Shasta fork. For the latest version of the Taiko Alethia protocol contracts (Pacaya fork), please use the branch. The release process involves security measures that the branch does not guarantee.

Documentation

Get started with Taiko Alethia:
Taiko Alethia docs — High-level concepts, guides, resources, and reference pages for getting started.
Protocol specs — In-depth specifications of the Taiko Alethia protocol for deeper understanding.
Smart contracts — Taiko Alethia protocol smart contracts, fully documented with NatSpec.

Packages

> [!TIP]
> Make sure your node is using the latest version tags for taiko-client and taiko-geth. Check out the node releases page!

Issues

If you f"
https://github.com/Vectorized/solady,True,"][npm-url]
][ci-url]
][solidity-ci-url]
][docs-url]

Gas optimized Solidity snippets.

I'm sooooooOooooooooOoooOoooooooooooooooo...

Installation

To install with Foundry:

To install with Hardhat:

Documentation

Contracts

The Solidity smart contracts are located in the directory.

Directories

Contributing

This repository serves as a laboratory for cutting edge snippets that may be merged into Solmate.

Feel free to make a pull request.

Do refer to the contribution guidelines for more details.

Safety

This is experimental software and is provided on an ""as is"" and ""as available"" basis.

We do not give any warranties and will not be liable for any loss incurred through any use of this codebase.

While Solady has been heavily tested, there may be parts that may exhibit unexpected emerg"
https://github.com/Consensys/gnark-crypto,True,"gnark-crypto

 provides efficient cryptographic primitives, in Go:

 Elliptic curve cryptography & Pairing** on:
[ ] (audit report)
[ ] (audit report)
[ ]
[ ] / [ ]
[ ] / [ ]
Each of these curves has a [ ] sub-package with its companion curve which allow efficient elliptic curve cryptography inside zkSNARK circuits.
Additional elliptic curves:
[ ] (P-256)
[ ]
[ ]
[ ]
[ ] - Finite field arithmetic code generator (blazingly fast big.Int)
[ ] - Fast Fourier Transform
[ ] - FRI (multiplicative) commitment scheme
[ ] - Fiat-Shamir transcript builder
[ ] - MiMC hash function using Miyaguchi-Preneel construction
[ ] - KZG commitment scheme
[ ] - Permutation proofs
[ ] - Plookup proofs
[ ] - EdDSA signatures (on the companion [ ] curves)

 is actively developed and maintained by the team ( | HackM"
https://github.com/l2beat/l2beat,True,"L2BEAT 💓

L2BEAT (Layer 2 Beat) is a website dedicated to providing research and statistics about the very exciting layer 2 technology on Ethereum.

You can visit the site yourself at 

Contributing

We welcome and encourage contributions. To learn about the project structure and contributions please read .

🔍 Here is also a visual step-by-step guide for creating a Pull Request - link

License

We believe in knowledge sharing and open access. Our code is and will remain open source with the permissive MIT license.

Versioning and publishing (tooling)

Some of the sub-packages are published to NPM. We use a tool called changesets to manage versioning, cross-dependency versioning and publishing new versions to NPM. When you make a change, before merging to main:
run and mark the packages you"
https://github.com/protofire/solhint,True,"By Protofire 

This is an open source project for linting Solidity code. This project
provides both Security and Style Guide validations.

VISIT OUR WEBSITE 
JOIN OUR DISCORD SERVER

Installation

You can install Solhint using npm:

Usage

First initialize a configuration file, if you don't have one:

This will create a file with the recommended rules enabled. Then run Solhint with one or more Globs) as arguments. For example, to lint all files inside directory, you can do:

To lint a single file:

Run without arguments to get more information:

New Versions
Solhint checks if there are newer versions. The option avoids that check.
option will create a file named as on current folder with default or specified format 

Fix
This option currently works on:
avoid-throw
avoid-sha3
no-console
exp"
https://github.com/paulmillr/noble-curves,True,"noble-curves

Audited & minimal JS implementation of elliptic curve cryptography.
🔒 Audited by independent security firms
🔻 Tree-shakeable: unused code is excluded from your builds
🏎 Fast: hand-optimized for caveats of JS engines
🔍 Reliable: cross-library / wycheproof tests and fuzzing ensure correctness
➰ Weierstrass, Edwards, Montgomery curves; ECDSA, EdDSA, Schnorr, BLS signatures
✍️ ECDH, hash-to-curve, OPRF, FROST, Poseidon hash
🔖 Non-repudiation (SUF-CMA, SBS) & consensus-friendliness (ZIP215) in ed25519, ed448
🥈 Optional, friendly wrapper over native WebCrypto
🪶 29KB (gzipped) including bundled hashes, 11KB for single-curve build

Curves have 5kb sister projects
secp256k1 & ed25519.
They have smaller attack surface, but less features.

Take a glance at GitHub Discussions for questio"
https://github.com/flashbots/rbuilder,True,"rbuilder

rbuilder is an open-source, blazingly fast, cutting edge implementation of a Ethereum MEV-Boost block builder written in Rust.
It is designed to provide a delightful developer experience, enabling community members to contribute and researchers to use rbuilder to study block building.

Features
Multiple algorithms: Can be upgraded to handle several block building algorithms. The included algorithm builds blocks by sorting the orders by either effective gas price or total profit and then trying (they might fail!) to execute them to create the block. For more details see ordering_builder.rs
Backtesting: support for quick and easy backtesting on mempool transactions and other data
Bundle merging: bundles that target transactions which have already been included in a pending block ca"
https://github.com/arkworks-rs/algebra,True,"arkworks::algebra 

The arkworks ecosystem consist of Rust libraries for designing and working with zero knowledge succinct non-interactive arguments (zkSNARKs). This repository contains efficient implementations of the key algebraic components underlying zkSNARKs: finite fields, elliptic curves, and polynomials.

This library is released under the MIT License and the Apache v2 License (see License).

WARNING: This is an academic proof-of-concept prototype, and in particular has not received careful code review. This implementation is NOT ready for production use.

Directory structure

This repository contains several Rust crates:
: Generic abstractions for, and implementations of various kinds of finite fields
: Generic abstractions for prime-order groups, and implementations of various k"
https://github.com/herumi/mcl,True,"mcl

A portable and fast pairing-based cryptography library.

Abstract

mcl is a library for pairing-based cryptography,
which supports the optimal Ate pairing over BN curves and BLS12-381 curves.

News
Fix memory leak of some operations on Windows
Remove unintended G1::isValidOrder on BN curve. This improves the performance of deserialization of a point of G1.

Version v3 includes breaking changes to lib/dll specifications.
The default has a maximum size of 384bit for the definition field Fp of the elliptic curve,
and 256bit for the order field Fr of the elliptic curve ( , ).
The arguments of the Fp/Fr initialization function have been changed.
has been merged into mcl.{a,lib} and removed.

Support architecture
x86-64 Windows + Visual Studio 2015 (or later)
x86, x86-6"
https://github.com/LFDT-web3j/web3j,True,"Web3j: Web3 Java Ethereum Dapp API
==================================

Web3j is a lightweight, highly modular, reactive, type safe Java and
Android library for working with Smart Contracts and integrating with
clients (nodes) on the Ethereum network:

This allows you to work with the Ethereum
blockchain, without the additional overhead of having to write your own
integration code for the platform.

The Java and the Blockchain talk provides
an overview of blockchain, Ethereum and Web3j.

NEW! Get involved!

Since Web3J moved under Hyperledger we started to do Web3J Contributors calls every 2 weeks!
Subscribe to our community page and to see check our call schedule.
Your contribution matters!
Community Link - Check our last updates! 
Calendar Invite - Add the contributor call to your calenda"
https://github.com/ethereum/py_ecc,True,"py_ecc

Elliptic curve crypto in python including secp256k1, altbn128, and bls12381.

> Warning: This library contains some experimental code and has NOT been audited.

Read the documentation.

View the change log.

Installation"
https://github.com/lambdaclass/lambda_ethereum_consensus,True,"Lambda Ethereum Consensus Client

 ## Overview

 Lambda Ethereum Consensus Client is an Elixir-based Ethereum consensus layer client. It leverages the fault tolerance and distributed system capabilities of the BEAM VM as well as the succint and easy to understand syntax of Elixir.

 Besides pushing for client diversity in the Ethereum ecosystem, our goal is to create a clear landscape for anyone who is interested either in Ethereum or Elixir

 ### Why a Consensus Client?
 We built this client to contribute to Ethereum’s client diversity, which is essential for the resilience and decentralization of the network. 
 As stated on ethereum.org: ""Having many independently developed and maintained clients is vital for the health of a decentralized network.""

 ### Why Elixir?

 Elixir is a functio"
https://github.com/sigp/lighthouse,True,"Lighthouse: Ethereum consensus client

An open-source Ethereum consensus client, written in Rust and maintained by Sigma Prime.

[Book Link] [Chat Link]

[Chat Badge]: 
[Chat Link]: 
[Book Status]:
[Book Link]: 
[stable]: 
[unstable]: 
[blog]: 

Documentation

Overview

Lighthouse is:
Ready for use on Ethereum consensus mainnet.
Fully open-source, licensed under Apache 2.0.
Security-focused. Fuzzing techniques have been continuously applied and several external security reviews have been performed.
Built in Rust, a modern language providing unique safety guarantees and
	excellent performance (comparable to C++).
Funded by various organisations, including Sigma Prime, the
	Ethereum Foundation, Consensys, the Decentralization Foundation and private individuals.
Actively involved in the speci"
https://github.com/otterscan/otterscan,True,"Otterscan

An open-source, fast, local, laptop-friendly Ethereum block explorer.

Documentation

> 💡 For install instructions and a lot more, please take a look at our official documentation: The Otterscan Book!

What?

This is an Ethereum block explorer designed to be run locally with an archive node companion, Erigon.

This approach brings many advantages, as follows.

Privacy

You are querying your own node, so you are not sending your IP address or queries to an external, third-party node.

Fast

Since you are querying your local archive node, everything is fast. No network roundtrips are necessary.

Actually, very fast

This software was designed to be a companion of Erigon, a blazingly fast archive node.

Really, it is even faster

The standard web3 JSON-RPC methods are quite verbose"
https://github.com/hyperledger/besu,True,"Besu Ethereum Client

Download

Besu is an Apache 2.0 licensed, MainNet compatible, Ethereum client written in Java.

Useful Links
[Besu User Documentation]
[Besu Issues]
Besu Wiki
How to Contribute to Besu
Besu Roadmap & Planning

Issues 

Besu issues are tracked [in the github issues tab][Besu Issues].
See our guidelines for more details on searching and creating issues.

If you have any questions, queries or comments, [Besu channel on Discord] is the place to find us.

Besu Users

To install the Besu binary, follow these instructions. 

Besu Developers
[Contributing Guidelines]
Coding Conventions
Command Line Interface (CLI) Style Guide
[Besu User Documentation] for running and using Besu

Development

Instructions for how to get started with developing on the Besu codebase. Please also"
